NCT#	phase	condition	sponsor	start_date	mesh_list	criterion
NCT00607932		Prostate Cancer	Vanderbilt University	10-Feb-15	Prostatic Neoplasms;Recurrence	Patients refusing to stop non-study supplements will be asked to maintain constant use 
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Less than 50 years or over 80 years of age
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Prostate cancer beyond grade 2 (Gleason Score greater than 6)
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Gleason primary pattern 4 (4+1 or 4+2)
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Prior or planned treatment for prostate cancer of any stage
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Prior history of other cancer except non-melanoma skin cancer
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	"Current use of nutritional supplements, including modular supplements of other agents with antioxidant properties e.g. retinoids, beta-carotene, and isoflavones"
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Allergy to study agent
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Known history of hepatic or renal disease
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Body Mass Index greater than 32 Kg/m²
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Vegetarian/vegan diet
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Diet high in soy products (men who routinely consume a diet high in soy products may be enrolled 30 days after eliminating soy product from the diet)
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Prostatitis or urinary tract infection
NCT00617617	Phase 2	Prostate Cancer	H. Lee Moffitt Cancer Center and Research Institute	10-Feb-15	Prostatic Neoplasms	Treatment with antibiotics within 30 days of registration 
NCT00617669	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	 Patients who answer TRUE to the following ARE NOT eligible to participate in this trial.
NCT00617669	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	"Previous treatment with chemotherapy (paclitaxel, docetaxel, and mitoxantrone). Prior targeted cancer therapies are permitted if received during a previous clinical trial."
NCT00617669	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	Suffering from heart failure or had a myocardial infarction within last 6 months
NCT00617669	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	A history of epilepsy or seizures 
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Symptomatic brain metastases
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	"Serious concomitant medical or psychiatric disorders (e.g., active infection or uncontrolled diabetes) that, in the opinion of the investigator, would compromise the safety of the patient or compromise the patient's ability to complete the study"
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Myocardial infarction within the past 6 months
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	New York Heart Association (NYHA) Class III or IV heart failure
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Uncontrolled angina
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Severe uncontrolled ventricular arrhythmias
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Electrocardiographic evidence of acute ischemia or active conduction system abnormalities
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Peripheral neuropathy ≥ grade 2
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	"Known hypersensitivity to bortezomib, boron or mannitol"
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Prior radiotherapy to ≥ 25% of the bone marrow
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Prior radiotherapy to the whole pelvis
NCT00620295	Phase 1	Breast Cancer;Colorectal Cancer;Head and Neck Cancer;Kidney Cancer;Lung Cancer;Ovarian Cancer;Pancreatic Cancer;Prostate Cancer;Sarcoma	"Masonic Cancer Center, University of Minnesota"	10-Feb-15	"Lung Neoplasms;Prostatic Neoplasms;Pancreatic Neoplasms;Ovarian Neoplasms;Head and Neck Neoplasms;Kidney Neoplasms;Carcinoma, Renal Cell"	Concurrent filgrastim (G-CSF) or other hematologic support during course 1 of study treatment 
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	"Patients with contraindications for MRI (e.g. pacemaker, metal implants, claustrophobia)."
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	"Patients in a critical cardiovascular state, with risk of decompensation after administration of the USPIO contrast agent."
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	Patients with hemochromatosis or an allergy to dextran or iron compounds.
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	Pregnant or breast-feeding women.
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	Patients who have received gadolinium complexes within 2 days or iron oxide particles within 7 days before MRI.
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	Patients who underwent chemotherapy or radiotherapy before surgery.
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	Patients whose degree of cooperation is incompatible with carrying out the study.
NCT00622973	Phase 3	Prostate Cancer;Bladder Cancer	"University Hospital Inselspital, Berne"	10-Feb-15	Prostatic Neoplasms;Neoplasm Metastasis;Urinary Bladder Neoplasms;Lymphatic Metastasis;Body Weight	Patients with contraindications to Glucagon administration. 
NCT00623090	Phase 3	Prostate Cancer	Georgetown University	10-Feb-15	Prostatic Neoplasms	History of prostate cancer. 
NCT00623831	Phase 1	Melanoma;Sarcoma;Gastrointestinal Stromal Tumor (GIST);Head and Neck Cancer;Transitional Cell Carcinoma;Prostate Cancer;Ovarian Carcinoma;Esophageal Cancer;Breast Cancer	Ludwig Institute for Cancer Research	10-Feb-15	"Carcinoma;Gastrointestinal Stromal Tumors;Carcinoma, Transitional Cell"	" 1. Clinically significant heart disease (New York Heart Association Class III or IV). 2. Other serious illnesses, e.g., serious infections requiring antibiotics or bleeding disorders. 3. Subjects with serious intercurrent illness requiring hospitalization. 4. Known human immunodeficiency virus positivity. 5. Chemotherapy, radiation therapy or immunotherapy within 4 weeks prior to first dose of study agent (6 weeks for nitrosoureas). 6. Known autoimmune disease (rheumatoid arthritis, systemic lupus erythematosus), as these conditions might have interfered with the evaluation of the induced immune response. Subjects with vitiligo or melanoma-associated hypopigmentation were not excluded. 7. Chronic use of immunosuppressive drugs such as systemic corticosteroids. 8. Other malignancy within 3 years prior to entry into the study, except for treated non-melanoma skin cancer and cervical carcinoma in situ. 9. Mental impairment that may have compromised the ability to give informed consent and comply with the requirements of the study. 10. Lack of availability for immunological and clinical follow-up assessments. 11. Participation in any other clinical trial involving another investigational agent within 4 weeks prior to first dosing of study agent. 12. Pregnancy or breastfeeding. 13. Women of childbearing potential: Refusal or inability to use effective means of contraception. "
NCT00625430	Phase 1	Prostate Cancer	Biotech Equity Partners Pty Ltd	10-Feb-15	Prostatic Neoplasms	 Subjects with any of the following criteria will NOT be eligible for participation in this study: 1. Subjects who have had prior radical prostatectomy. 2. Subjects who are expected to die of prostate cancer within 3 months.
NCT00625430	Phase 1	Prostate Cancer	Biotech Equity Partners Pty Ltd	10-Feb-15	Prostatic Neoplasms	" Subjects with any of the following criteria will NOT be eligible for participation in this study: 1. Hypersensitivity to ciprofloxacin, fludarabine, pegfilgrastim or similar compounds. 2. Contraindications to fludarabine: subjects with decompensated haemolytic anaemia. 3. Contraindications to pegfilgrastim: known hypersensitivity to E. coli derived products. 4. Other associated or concomitant medical conditions that would interfere with the conduct of the study in the opinion of the treating physician. 5. Have used an investigational drug within 30 days or 5 half-lives (whichever is longer) preceding the first dose of study medication. 6. Are immunocompromised or have used immunomodulatory agents/therapy within the 6 months preceding the initial treatment. 7. Subjects who, at the sole discretion of the Investigator, are judged to be unsuitable for participation in the study. "
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"Requires additional treatment including radical prostatectomy, radiotherapy or cryotherapy of local disease."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"Historical, clinical, or radiographic evidence of central nervous system metastases, including spinal cord metastasis."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	Clinical evidence of urinary tract obstruction.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"History of bilateral orchiectomy, adrenalectomy, or hypophysectomy."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	History of clinical hypogonadism.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	Current malignancy or history of malignancy except for prostate cancer or basal or squamous cell carcinoma of the skin.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	Clinical or laboratory evidence of any severe underlying disease state (excluding prostate cancer) that would place subjects in additional jeopardy by participating in this trial.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"Hypersensitivity to leuprolide, polylactic acid, or any excipient of the drug."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	Incomplete recovery from the effects of any major surgery.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"History of receiving of the following prostate cancer therapies within 8 weeks prior to the Screening Visit: chemotherapy, immunotherapy, antiandrogen, radiation therapy, cryotherapy, strontium, or biological response modifiers."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	History of prostatic surgery within 4 weeks prior to the Screening Visit.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"Received hormonal therapy, including GnRH analogs (less than or equal to 6 month depot administration), estrogen, Megace and phytotherapy, within 32 weeks prior to the Screening Visit and during the trial."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"Alternative medical therapies which have an estrogenic, androgenic, or antiandrogenic effect (including phyto-estrogens and phyto-androgens) within 12 weeks prior to the Screening Visit and during the trial."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"Requires the chronic use of systemic corticosteroids and anticonvulsants that may affect bone loss such as carbamazepine, phenobarbital, phenytoin, valproic acid or primidone."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	"May require antiandrogen, immuno-, or surgical therapy for prostate cancer during the trial."
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	History of alcoholism or consumes >14 alcoholic beverages per week or illicit drug abuse within 12 months prior to screening.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	Received therapy with a GnRH analog (1 year implant) within 60 weeks prior to the Screening Visit.
NCT00626431	Phase 3	Prostate Cancer	Abbott	10-Feb-15	Prostatic Neoplasms	Received therapy with finasteride or ketoconazole within 1 week prior to the Screening Visit; dutasteride within 25 weeks prior to the Screening Visit. 
NCT00626548	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	 Patients who answer TRUE to the following may NOT be eligible to participate in this study.
NCT00626548	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	Currently using opiate based pain killers for cancer related pain
NCT00626548	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	"Previous treatment with chemotherapy (paclitaxel, docetaxel, and mitoxantrone). Prior targeted cancer therapies are permitted if received during a previous clinical trial"
NCT00626548	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	Suffering from heart failure or had a myocardial infarction within last 6 months
NCT00626548	Phase 3	Prostate Cancer	AstraZeneca	10-Feb-15	Prostatic Neoplasms	A history of epilepsy or seizures 
NCT00629330	Phase 4	Prostate Cancer	Columbia University	10-Feb-15	Prostatic Neoplasms	 Exclusion criteria will include:
NCT00629330	Phase 4	Prostate Cancer	Columbia University	10-Feb-15	Prostatic Neoplasms	Diagnosis of cancer other than non-melanotic skin cancer. 
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Prior treatment with any investigational drug within the preceding 4 weeks
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Prior treatment with an mTOR inhibitor
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Fasting lipids over the parameters outlined in the protocol
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Chronic treatment with systemic steroids or another immunosuppressive agent
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Patients should not receive immunization with attenuated live vaccines during study period or within one week of study entry
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	"Uncontrolled brain or leptomeningeal metastases, including patients who continue to require glucocorticoids for brain or leptomeningeal metastases"
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Other malignancies within the past 3 years except for adequately treated or basal squamous cell carcinomas of the skin
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Patients who have any severe and/or uncontrolled medical conditions or other conditions that could affect their participation in the study
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Known history of HIV seropositivity
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Impairment of gastrointestinal function or gastrointestinal disease that may significantly alter the absorption of RAD001
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	"Patients with an active, bleeding diathesis or on oral anti-vitamin K medication (except low dose coumarin)"
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Men able to conceive and unwilling to practice an effective method of birth control
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	Known hypersensitivity to RAD001 or other rapamycins or to its excipients
NCT00630344	Phase 2	Prostate Cancer	Dana-Farber Cancer Institute	10-Feb-15	Prostatic Neoplasms	History of noncompliance to medical regimens 
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"Evidence of brain metastases, in the opinion of the Investigator, taking into account medical history, clinical observations and symptoms;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"evidence of spinal cord compression, in the opinion of the Investigator, taking into account medical history, clinical observations and symptoms;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"evidence of severe urinary tract obstruction with threatening urinary retention, in the opinion of the Investigator, taking into account medical history, clinical observations and symptoms;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"presence of any tumor in the immediate vicinity which could cause cord compression, in the opinion of the Investigator, taking into account medical history and clinical observations;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"excruciating, severe pain from extensive osseous deposits, in the opinion of the Investigator, taking into account medical history, clinical observations and symptoms;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"testosterone levels <= 1.5 ng/mL at screening, locally determined at the laboratory of each clinical site;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"previous cancer systemic therapy such as chemotherapy, immunotherapy (e.g. antibody therapies, tumor-vaccines), biological response modifiers (e.g. cytokines) within 3 months of baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"previous hormonal therapy for treatment of prostate cancer, such as LHRH analogues (e.g. Lupron®, Zoladex®, etc.) (no wash-out allowed);"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"previous treatment with AR-receptor blockers, such as Casodex®, Fugerel®, Megace®, Androcur®(no wash-out allowed);"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"previous orchiectomy, adrenalectomy or hypophysectomy;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"previous prostatic surgery (e.g. radical prostatectomy, transurethral resection of the prostate (TUR-P) within 2 weeks prior to or after baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"previous local therapy to the primary tumor with a curative attempt other than surgery (external beam radiotherapy, brachytherapy, thermotherapy, cryotherapy) within 2 weeks prior to or after baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"any investigational drug within 5 half-lives of its physiological action or 3 months, whichever is longer, before baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"administration of 5-α-reductase inhibitors (Proscar®, Avodart®, Propecia®) within 3 months before baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"over-the-counter (OTC) or alternative medical therapies which have an estrogenic or anti-androgenic effect (i.e., PC-SPES, saw palmetto, Glycyrrhiza®, Urinozinc®, DHEA) within the 3 months before baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"hematological parameters (RBC, total and differential WBC count, platelet count, hemoglobin, hematocrit) outside 20% of the upper or lower limits of normal (ULN, LLN) for the clinical laboratory at screening;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"co-existent malignancy, according to the Investigator's opinion;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"uncontrolled congestive heart failure, myocardial infarction or a coronary vascular procedure (e.g. balloon angioplasty, coronary artery bypass graft) or significant symptomatic cardiovascular disease(s) within 6 months before baseline; resting uncontrolled hypertension: >=160/100 mmHg) or symptomatic hypotension within 3 months before baseline;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	venous thrombosis within 6 months of baseline;
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	uncontrolled diabetes (patients with uncontrolled diabetes need to compensate the metabolic disorder before treatment with LH-RH analogues);
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	history of drug and/or alcohol abuse within 6 months of baseline;
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"serious concomitant illness(es) or disease(s) (e.g., hematological, renal, hepatic, respiratory, endocrine, psychiatric) that may interfere with, or put patients at additional risk for, their ability to receive the treatment outlined in the protocol;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	patients on anticoagulative therapy including warfarin (Coumadin®) and heparin. Those patients on low dose low molecular weight heparin may be enrolled in the study;
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	Abnormal coagulation studies (PT/PTT) at baseline.
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"blood donations/losses within 2 months of baseline, apart from previous prostatic surgery patients (see exclusion 10);"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	"known hypersensitivity to GnRH, GnRH agonist, including any LHRH analogues, or any excipients of the study formulation;"
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	history of the following prior to the study:
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	immunization (within 4 weeks of baseline);
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	flu shots (within 1 week of baseline or 1 week prior to and after study drug administration);
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	anaphylaxis;
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	skin disease which would interfere with injection site evaluation;
NCT00630799	Phase 3	Prostate Cancer	GP-Pharm	10-Feb-15	Prostatic Neoplasms	dermatographism will be documented at screening and followed up while on treatment. 
NCT00631527	Phase 1	Prostate Cancer	M.D. Anderson Cancer Center	10-Feb-15	Prostatic Neoplasms	" 1. Prior VEGFR/PDGFR inhibitor or other investigational therapy. 2. Inability to take oral medication 3. Chronically uncontrolled hypertension, defined conventionally as consistent/repeated systolic pressures above 140 mmHg or diastolic pressures above 90 mmHg despite anti-hypertensive therapy. This may be established with home BP readings. There is no criterion related to a specific BP result required for eligibility, nor are acute BP elevations that are related to iatrogenic causes, acute pain, or other transient reversible causes considered an exclusion criteria. The intent is to exclude patients with chronically uncontrolled hypertension that might be further exacerbated by Sunitinib. 4. Left Ventricular Ejection Fraction </= 40%, symptomatic congestive heart failure or symptomatic ischemic heart disease, deep venous thrombosis or pulmonary embolism in the last 12 months. 5. Known human immunodeficiency virus infection, alcoholism, chronic active hepatitis or liver cirrhosis. "
NCT00633087	Phase 1/Phase 2	Prostate Cancer	"Rutgers, The State University of New Jersey"	10-Feb-15	Prostatic Neoplasms	Known infection with HIV. Patients without prior HIV testing will not be required to be tested.
NCT00633087	Phase 1/Phase 2	Prostate Cancer	"Rutgers, The State University of New Jersey"	10-Feb-15	Prostatic Neoplasms	History of glucose intolerance.
